id,numeroRNT,vencimientoRNT,registroSuperTur,categoria,direccion,horaApertura,horaCierre,tiempoMinimo,gananciaAnioActual,gananciaAnioCorrido
_-bhuckabeqe,1793272948,2021-10-31,578-07-3151,P_NATURAL,976 Thierer Crossing,2:33,12:20,2,78340,15611
_-kdumbellb2,9203159916,2021-01-10,417-66-3409,APARTAMENTO,82032 Johnson Junction,14:34,10:35,26,22305,93932
_-eposner49,0896345297,2022-12-14,800-80-4222,VIVIENDA_U,80160 Holy Cross Hill,8:23,5:26,18,68730,27203
_-pmethveniz,6617020235,2019-07-05,276-93-2639,HOSTAL,26743 Calypso Circle,10:05,19:51,24,11800,94761
_-tconvillegi,1477560793,2024-03-15,163-85-4651,VIVIENDA_U,42 Ryan Junction,15:42,13:32,29,3537,77418
_-cbaiteyay,3788399546,2021-12-08,467-81-9964,P_NATURAL,9 Mariners Cove Plaza,17:33,13:56,22,24077,1105
_-ztwycrossdd,0863804608,2020-02-04,349-48-3256,P_NATURAL,0 Lakewood Gardens Lane,7:42,13:12,30,53058,86902
_-afahyna,5926227267,2024-04-26,755-69-6631,VIVIENDA_U,3308 Crescent Oaks Avenue,5:59,0:05,16,21897,42538
_-krainford2s,4757997027,2022-08-22,408-85-2097,HOSTAL,8829 Reindahl Street,15:46,15:31,10,4522,37286
_-mkattme,3604002575,2024-03-28,767-23-2856,HOTEL,0 Spaight Parkway,8:28,13:13,22,41143,39186
_-bdalstonq,9371638443,2021-04-29,807-65-6372,P_NATURAL,99 Eliot Point,13:38,3:05,10,52381,66740
_-ebox6f,2831775426,2020-03-25,238-72-7549,HOTEL,92286 Eastlawn Point,19:14,16:07,30,56598,55851
_-imcgivenamy,5882873991,2022-09-21,604-54-8803,VIVIENDA_U,35091 Logan Place,18:02,14:28,23,64421,10467
_-clabdenqq,6169719680,2020-07-02,654-23-6446,VIVIENDA_U,702 Meadow Valley Road,1:50,11:19,5,47869,13328
_-dwillcockli,0649925025,2022-02-12,838-72-5511,P_NATURAL,148 Sunfield Center,18:27,9:11,2,92384,87760
_-hdumini6,6955230670,2019-07-18,716-17-7235,HOTEL,3123 Fallview Park,20:27,13:12,7,37753,62272
_-dolivafv,7176670242,2025-04-25,521-12-3910,APARTAMENTO,9 Monica Circle,7:15,16:20,28,41884,41266
_-vfewingsla,5675208984,2024-02-20,625-34-9808,HOTEL,2 Hansons Park,23:45,11:53,2,61072,50190
_-mwestrawgu,9410685613,2021-12-08,703-94-9020,P_NATURAL,7 Wayridge Road,2:38,18:14,25,62875,22403
_-rarmaneo,4652703279,2021-06-23,474-11-8436,HOTEL,88 Debs Hill,0:52,7:55,16,53458,10710
_-kmcguffa0,5906057994,2020-04-10,806-60-5288,APARTAMENTO,9 Havey Lane,18:27,15:07,11,55472,60313
_-ecolkettoj,8766297745,2022-11-21,585-07-5707,VIVIENDA_U,20504 Sycamore Park,20:02,4:47,4,3012,28989
_-jboughen6h,9580418780,2024-03-05,304-40-9516,VECINOS,329 Moland Alley,7:15,8:17,30,50664,90182
_-ntowlson84,0164599002,2021-10-10,714-81-5625,VIVIENDA_U,89194 Graceland Center,10:36,1:28,8,98383,41672
_-uhullotd4,4089767261,2022-03-24,596-21-4497,APARTAMENTO,6 Butternut Point,8:08,6:12,22,30521,84406
_-vskelhornoq,6797040582,2025-01-30,827-34-0178,VIVIENDA_U,471 Del Sol Avenue,11:22,13:21,7,87686,19583
_-dlarimerho,5934346032,2019-11-12,554-55-0206,HOSTAL,057 Hanson Park,6:31,5:53,16,5609,80572
_-nsimkonx,1341329372,2021-06-24,316-19-9559,VECINOS,68 Holy Cross Alley,23:51,8:52,4,53936,32710
_-jwackleyjr,3761750625,2022-07-19,882-01-6164,APARTAMENTO,308 Commercial Pass,20:11,9:56,18,87311,69725
_-dguionj,4337473572,2021-06-16,358-05-8829,HOTEL,20435 Veith Pass,0:08,17:01,18,72,84836
_-cmersey1p,2781004146,2021-10-28,506-03-5956,P_NATURAL,8 Mosinee Avenue,15:32,9:43,4,34149,42541
_-rcallenderbx,1365305392,2023-11-12,675-43-9864,APARTAMENTO,85 Logan Avenue,21:40,2:52,10,49736,75735
_-erand9x,5451375038,2023-04-10,486-63-5063,P_NATURAL,77 International Parkway,7:02,11:16,8,6680,71033
_-hcapellei0,6469301533,2021-09-12,293-46-7772,VIVIENDA_U,104 Anzinger Crossing,10:01,18:42,8,98440,39641
_-mbrobyngs,6540005296,2023-05-22,810-65-8066,HOSTAL,17 Steensland Court,10:31,5:28,1,6110,82981
_-chazeldeann9,2475423323,2025-01-23,402-42-8876,VECINOS,8304 Meadow Vale Plaza,4:58,4:01,7,16668,2468
_-dwormleightonkt,7938886289,2024-04-17,119-81-1964,APARTAMENTO,4 Lotheville Parkway,10:16,18:58,18,92478,66970
_-nkytley8o,6295264824,2020-08-12,721-50-2169,VECINOS,86 Summit Circle,16:44,18:10,2,66586,43330
_-bderrett7y,5739788242,2022-03-21,325-75-4298,HOSTAL,2 Mockingbird Way,8:39,11:11,10,69804,91457
_-rcoviljp,6867019706,2022-04-08,101-31-8793,VIVIENDA_U,6 Westend Hill,13:45,23:32,6,33186,90387
_-fbull3d,3644664412,2022-10-13,158-36-3837,VECINOS,44096 Judy Park,1:33,20:17,17,24346,59650
_-jwolteringka,8227063721,2024-05-29,388-38-1296,APARTAMENTO,3861 Ronald Regan Parkway,3:56,3:26,21,59131,12714
_-mluca6v,0131363360,2022-10-13,113-06-2655,P_NATURAL,178 Waywood Pass,2:59,11:36,21,83002,92736
_-nstobbe4s,7007358543,2024-08-03,611-27-7171,APARTAMENTO,53993 Lawn Court,12:25,5:34,13,23622,84795
_-acleavelandle,4681686271,2025-05-01,644-06-7252,APARTAMENTO,27479 Ohio Court,8:03,10:27,25,75578,85765
_-bquennell11,0308931653,2019-09-24,526-14-5935,P_NATURAL,3 Ryan Circle,8:18,7:26,14,35296,55370
_-uhullotd4,2653311895,2021-11-29,582-63-0281,HOTEL,82 Forest Run Pass,16:08,23:06,17,85458,8231
_-mcoxenhn,8710221506,2022-05-31,796-96-3042,HOSTAL,57420 Carpenter Center,16:54,5:24,17,77448,58285
_-jrevelnk,1163442712,2021-08-14,400-94-7553,HOTEL,9 Golf View Pass,5:41,4:26,19,65019,13024
_-nstrapp8n,3858498076,2025-01-29,581-16-7562,HOSTAL,370 Artisan Terrace,10:02,9:05,6,21205,54416
_-ltheobaldf9,5109119058,2022-06-23,553-86-1639,HOSTAL,607 Moose Court,9:45,8:50,21,2760,10554
_-stosneymm,1302592084,2024-07-05,470-63-8910,HOTEL,00 School Court,21:23,13:55,9,49890,50706
_-jlebreton7k,2237603855,2021-12-18,586-17-9441,APARTAMENTO,37 Blaine Alley,16:07,1:17,8,98648,41127
_-cbaiteyay,1659266424,2023-08-08,838-33-6075,P_NATURAL,237 Ridgeway Lane,22:25,3:38,15,20264,38385
_-apetriellol1,3495709371,2024-06-28,503-23-3673,APARTAMENTO,088 Maple Wood Plaza,0:53,22:20,6,24701,31476
_-ceyers42,0157405281,2019-10-20,390-46-0119,VIVIENDA_U,6 Warbler Park,7:23,12:47,4,86426,19892
_-jmcphail8r,3213356441,2024-07-28,225-21-9749,P_NATURAL,2 Emmet Lane,16:31,14:55,13,62614,39648
_-scrosgrovemv,0948558962,2024-05-23,685-93-6788,HOTEL,36 Schlimgen Parkway,14:18,8:40,6,73241,73277
_-tdykesjy,9847443807,2025-01-26,677-10-0450,APARTAMENTO,7 Talmadge Parkway,0:50,19:52,25,48644,8320
_-lchislettiv,9562332055,2020-12-11,624-66-6107,APARTAMENTO,0 Arrowood Street,23:53,3:33,26,57629,69259
_-opeagrim7o,1899348190,2024-05-25,319-06-7247,HOSTAL,41 Ilene Trail,13:28,1:10,24,71366,94204
_-hletch37,0584944144,2023-01-15,106-54-3576,HOSTAL,37597 Ridgeview Junction,13:35,2:48,14,87052,9917
_-rmacparlan7b,2759855023,2022-01-15,426-64-4500,P_NATURAL,42955 Dottie Street,23:18,7:57,19,96077,32336
_-aatyeodg,7193906917,2024-09-01,453-21-4366,HOTEL,226 Coleman Point,3:34,21:12,13,98505,77640
_-bsimondrm,4276903947,2021-05-23,214-81-9192,APARTAMENTO,078 Londonderry Lane,20:50,22:01,22,62411,63948
_-ayairdj,1282850687,2021-04-26,751-30-2922,VIVIENDA_U,70859 Norway Maple Parkway,6:31,23:11,13,81190,37473
_-jwestbury9v,8128417584,2020-02-01,856-38-8831,HOTEL,6 Bunting Drive,23:44,23:47,19,64060,34494
_-afrankumk3,6067346915,2020-09-15,605-01-8519,HOTEL,12828 Surrey Circle,7:47,0:30,8,83777,89774
_-ltiptaftik,7834324764,2021-02-04,143-47-5731,HOTEL,434 Colorado Hill,10:31,22:09,18,65489,25484
_-sruzickafs,4916611349,2021-01-28,650-51-9244,APARTAMENTO,7695 Gulseth Hill,18:08,2:05,6,99293,82294
_-mdestoucheep,7459014001,2020-07-26,266-48-8526,VIVIENDA_U,87 Westport Trail,7:51,12:31,17,98053,46199
_-rjenckes9s,1685593437,2021-05-13,644-62-8418,HOTEL,86 Gerald Circle,12:22,18:10,8,76567,55777
_-djakoubec1m,8709356479,2022-07-18,685-11-9733,HOTEL,4 Briar Crest Terrace,9:24,4:06,27,59239,29144
_-bscusedb,8230499519,2025-03-29,253-45-7459,APARTAMENTO,8482 6th Way,13:36,0:28,4,76880,40623
_-mibbetsonpd,8151544155,2023-10-19,574-29-9193,HOTEL,3 Bultman Point,23:19,22:31,5,21517,38139
_-cmadocjonesif,2725021642,2021-07-12,267-30-1473,APARTAMENTO,676 Del Sol Pass,19:07,10:23,2,88168,15235
_-zgearm7,8758136010,2024-07-15,414-49-0095,P_NATURAL,41363 Shopko Junction,23:26,2:37,6,44863,40073
_-mzealeymt,6445644686,2023-08-31,625-14-1988,HOTEL,7 Basil Park,22:57,22:21,2,280,92988
_-rdureden5y,3640501691,2023-12-09,514-40-5982,HOSTAL,483 Fallview Circle,11:32,14:10,28,75396,3751
_-epickerinlx,0574311610,2021-08-29,811-13-3429,HOSTAL,9 Moland Terrace,16:09,22:40,8,66581,67438
_-osinsonny,1285623274,2019-06-14,749-31-3743,HOTEL,6725 Lerdahl Way,20:43,0:36,24,44791,45946
_-syeandelmn,4981860447,2023-04-16,778-58-2952,HOTEL,5 Bay Avenue,16:35,15:46,3,75609,37125
_-pmcowis2c,7349705492,2022-03-09,712-75-6330,P_NATURAL,604 Dunning Court,12:10,1:36,12,58677,42718
_-sowens91,4539826174,2024-09-25,574-92-0586,APARTAMENTO,81496 Artisan Center,23:14,15:39,18,29091,63521
_-ksmeedlv,4441430353,2019-12-30,385-84-8511,HOSTAL,19 Texas Street,15:23,10:21,8,84488,877
_-osinsonny,0905937090,2021-01-30,164-07-2824,HOSTAL,81 Golden Leaf Terrace,4:28,14:24,1,80708,67229
_-ogittish6,4987550652,2021-10-19,491-10-0907,VIVIENDA_U,3 Kropf Drive,20:51,7:26,17,95632,40039
_-lmackinderr1,8234923242,2019-09-17,108-08-2666,HOTEL,8943 Annamark Plaza,8:24,2:17,19,71735,80270
_-cphilipotmp,8655364797,2022-11-10,665-66-2794,VIVIENDA_U,17 Westport Alley,18:55,20:23,25,70194,37848
_-tmauriceqh,6822749330,2021-12-18,440-31-5804,HOTEL,33 Mendota Way,9:25,5:05,14,98879,45293
_-cstegerj0,0201587459,2020-08-18,855-04-8020,VIVIENDA_U,7852 Oak Court,4:17,0:01,17,17614,73008
_-ctorelar,4688475241,2019-06-25,889-48-0059,APARTAMENTO,46946 Northfield Plaza,21:02,19:49,18,99332,92325
_-strinder71,2789698716,2023-01-06,743-24-2191,VIVIENDA_U,32013 Kingsford Drive,0:00,14:23,27,42161,10148
_-jrosen1y,2685238727,2020-11-30,480-40-7947,HOSTAL,7232 Blackbird Hill,6:37,22:53,30,89052,33368
_-martissl2,5414705526,2019-09-27,764-02-7128,P_NATURAL,3018 Summer Ridge Terrace,7:15,15:22,3,31016,4617
_-sspackmandi,4641353093,2024-08-31,760-04-1491,VECINOS,289 Pond Avenue,6:39,16:19,14,75293,4333
_-rjenckes9s,2240312890,2023-11-10,722-79-3336,P_NATURAL,9016 Dayton Trail,4:49,22:50,7,42863,43937
_-tjeffray4r,0543185400,2021-08-16,827-91-2489,P_NATURAL,563 Cambridge Center,8:04,7:06,27,15565,99208
_-awatsamdk,2983368815,2019-12-04,127-92-8090,VIVIENDA_U,8 Coolidge Lane,10:07,13:54,7,24933,21113
_-cmadocjonesif,8811968518,2022-05-01,738-75-9189,VECINOS,870 Mayfield Road,13:14,13:44,29,19649,60104
_-hyashaev87,8607845438,2023-08-05,193-97-2452,APARTAMENTO,1379 Lindbergh Avenue,15:51,13:38,10,33151,53760
_-rarmaneo,7382028356,2023-12-05,355-23-5304,VIVIENDA_U,960 Myrtle Crossing,11:56,22:31,9,34125,42359
_-egudeb7,7455882157,2024-01-05,320-33-1015,APARTAMENTO,48640 Butternut Drive,19:13,1:58,19,62975,30974
_-scameron7i,0017015251,2022-03-10,501-48-1362,HOTEL,7 Pepper Wood Road,0:51,2:18,15,68317,96823
_-rleathemjc,3384265645,2024-02-13,343-48-2337,VIVIENDA_U,19406 Pine View Alley,2:14,20:45,21,6907,39547
_-sfawcitthr,0867259558,2020-03-21,408-86-4113,VECINOS,1159 Ludington Trail,3:34,9:47,17,33384,17988
_-ajorryjt,7781529308,2022-08-09,692-89-6563,APARTAMENTO,64658 Crest Line Alley,16:27,11:10,24,13300,68670
_-nearingeyp0,3741606987,2023-08-24,508-03-5732,VECINOS,893 Schlimgen Park,14:46,10:00,13,26550,62168
_-rcallenderbx,4201447685,2022-08-05,409-60-8181,VIVIENDA_U,160 Mesta Park,1:20,13:08,27,93161,71982
_-bdalstonq,1321615213,2024-11-15,812-25-1220,VIVIENDA_U,42 Sutteridge Lane,16:59,3:27,15,67479,2279
_-lcullotey4,4603261314,2021-11-29,495-85-6809,VECINOS,63229 Corry Avenue,1:44,3:04,4,69439,71728
_-keastburyow,1512440671,2023-11-20,576-57-1875,APARTAMENTO,678 Lunder Court,11:15,3:20,27,41608,88349
_-keastburyow,9576861632,2024-04-01,646-84-3665,HOTEL,939 Reindahl Terrace,1:17,18:18,13,72842,52309
_-oveneurrl,0089544145,2019-06-28,314-17-2558,HOSTAL,8 Mockingbird Hill,8:16,20:54,1,17043,83854
_-apoulglais90,1796367478,2021-04-01,537-28-4750,HOTEL,2 Warner Street,5:28,1:11,21,23391,68705
_-akeat9p,0367924471,2021-06-28,691-05-0390,APARTAMENTO,24265 Morrow Way,9:22,6:12,14,53447,17203
_-sworldqk,1614187231,2022-11-28,613-26-6118,P_NATURAL,43637 Grasskamp Circle,6:45,4:43,11,23947,92576
_-mscudderslf,6660413006,2022-03-18,896-61-4784,APARTAMENTO,41 Old Shore Park,19:59,13:45,11,20082,62987
_-pmcgrortyq4,8097608960,2022-08-07,871-05-5299,VIVIENDA_U,9 Glendale Court,18:54,1:25,25,49886,27717
_-ggirogettiig,3692222971,2024-09-18,627-42-0843,HOSTAL,2735 Lakewood Avenue,9:24,15:40,30,59753,61474
_-tscoyleser,1146218222,2022-10-30,806-70-9034,HOTEL,60 Vernon Crossing,15:29,12:26,26,27364,31500
_-tbromeheadk0,2387354982,2019-07-08,506-25-8501,VECINOS,31511 Vernon Point,12:38,16:45,13,52189,81868
_-kdyballmi,7798325115,2024-12-24,109-04-8828,HOSTAL,05 Alpine Street,1:29,13:10,4,31787,48045
_-lkeunemann3f,0245692673,2020-02-15,543-46-4198,APARTAMENTO,71345 Spaight Crossing,9:33,12:03,12,5216,48345
_-fbritton9q,7631266417,2021-02-16,229-83-6647,HOTEL,297 Portage Plaza,4:42,8:54,4,1823,99058
_-mmcmilliangz,0257437622,2023-11-25,894-92-4863,HOSTAL,7976 Onsgard Place,17:43,18:12,26,97263,21022
_-fjantel98,9244650339,2020-01-13,299-51-3826,VIVIENDA_U,28800 Kings Junction,17:36,19:08,8,3621,26106
_-clahertyh1,9809759061,2023-04-25,672-72-5497,VIVIENDA_U,706 Vera Junction,15:32,0:45,12,22551,11202
_-atailourdy,5232521810,2023-04-20,105-18-0473,APARTAMENTO,26626 Donald Court,9:29,10:25,27,27939,19640
_-lranklingr4,5633088727,2024-06-03,462-14-5341,HOSTAL,30428 Utah Hill,14:29,20:29,2,83219,30666
_-acowin9z,6656479294,2024-02-04,450-25-6886,HOSTAL,3705 Bayside Crossing,19:18,4:16,8,40965,46398
_-ebiseth8,6183658634,2024-01-24,880-52-9770,P_NATURAL,8 Forest Run Drive,21:37,14:21,25,87869,22853
_-fcrosdillnc,2481712587,2023-02-16,809-82-0208,VECINOS,0 Delaware Plaza,7:16,13:00,30,33928,10000
_-dgaulebv,2560543710,2024-05-27,542-63-1206,VECINOS,447 Kropf Crossing,2:51,4:15,5,58107,63562
_-mturfittce,2063982074,2019-11-22,291-52-8589,HOTEL,8 Mifflin Street,10:46,8:36,10,54999,30573
_-gbamletij,2115805690,2019-07-29,647-76-4036,HOSTAL,648 Sycamore Plaza,11:25,18:40,27,8486,20938
_-emitchelsonqm,4752208334,2023-11-03,649-76-9062,HOSTAL,78 Spohn Lane,0:10,23:36,11,3171,78530
_-kbonellieqj,5297172802,2024-12-29,873-61-8683,VECINOS,360 Chinook Hill,19:19,5:23,11,68102,78294
_-twitulea,8956988897,2020-07-07,886-54-7293,VIVIENDA_U,68 Corscot Circle,0:32,1:32,15,62071,5571
_-ldeveralfl,4505206475,2020-09-23,407-26-1168,HOTEL,242 Sullivan Trail,16:38,6:40,8,86354,68491
_-narnaudinpt,2668731453,2020-07-25,839-05-9775,P_NATURAL,6171 Saint Paul Lane,4:11,11:03,21,28253,58659
_-orisen2i,1164300032,2019-08-03,636-67-6741,VIVIENDA_U,511 Northland Way,20:48,14:06,1,77387,69251
_-mdriffill8w,6476875469,2021-06-02,874-73-9392,VECINOS,725 Crowley Crossing,14:01,15:20,18,48460,69024
_-cepelettev,2925206441,2023-12-07,128-96-0253,VIVIENDA_U,1 Del Mar Plaza,12:31,9:42,3,34945,35851
_-dsesserl7,2468896513,2023-03-20,684-85-6462,P_NATURAL,033 Summit Place,1:43,9:22,11,71286,33792
_-rmoakson83,4285747820,2021-11-13,573-47-4085,HOSTAL,89 Fulton Point,18:24,8:52,1,62664,18185
_-tpridgeonkq,0448043904,2020-12-12,222-13-5082,VECINOS,5 Melody Point,20:17,1:53,3,9857,71273
_-dguionj,6554096566,2025-01-03,360-06-9279,VECINOS,3243 Kenwood Hill,15:25,0:54,21,88380,34549
_-jdoerrenw,8009243019,2025-01-02,744-63-6256,APARTAMENTO,1883 Golf Crossing,10:20,13:44,17,94452,27047
_-kalelsandrovicha6,4351689609,2020-07-14,411-03-9807,VECINOS,33248 Hallows Way,6:56,19:19,6,98021,25460
_-fpheasantmx,9013057829,2023-08-15,213-86-4056,VECINOS,6596 Birchwood Lane,2:52,18:48,6,36244,80724
_-lryalfr,4876467463,2020-09-19,261-70-9850,P_NATURAL,364 Dapin Circle,13:20,14:39,20,75480,7954
_-mdonneko,5667426900,2020-01-18,732-90-2517,VECINOS,63881 La Follette Plaza,3:32,12:29,29,37804,71341
_-cpenwright31,0741159619,2024-12-24,317-83-0911,P_NATURAL,50 Bartillon Trail,19:33,15:08,7,75201,20430
_-prowlinpw,0214721817,2022-01-31,761-14-6541,HOTEL,55989 Bultman Avenue,9:36,21:26,17,36778,53560
_-dsiegertszq2,1548993263,2020-01-30,576-82-4178,VECINOS,6049 Crowley Point,2:09,17:24,3,16293,15024
_-oveneurrl,9228453893,2022-06-07,128-22-6906,HOSTAL,463 Delaware Alley,10:36,5:19,7,86299,66735
_-bdiesnd,1721690832,2021-10-18,433-83-1782,VECINOS,594 Summit Way,21:54,5:25,23,61726,79318
_-ethaxterav,2584433370,2022-05-08,121-07-2047,VIVIENDA_U,9 Atwood Street,8:53,23:06,12,50452,47568
_-lpughr,1240379358,2022-03-05,758-32-0632,VIVIENDA_U,0034 6th Way,0:50,5:59,2,82625,46417
_-sreynolddw,4402369746,2023-07-05,653-48-3580,HOTEL,1 Anzinger Point,1:51,16:41,13,53970,9957
_-sjoskowitzpf,7718567532,2020-01-16,353-33-8065,VECINOS,214 Marcy Avenue,6:26,20:29,26,64175,91943
_-lsola8y,5698680574,2024-10-19,406-42-2826,P_NATURAL,6054 Vahlen Lane,6:17,20:23,2,56143,22655
_-bscusedb,2243920816,2021-05-20,848-93-1363,HOTEL,508 Becker Alley,1:44,18:45,11,50957,19672
_-bflaubertqs,8354229297,2024-01-03,443-48-2321,HOSTAL,65 Riverside Drive,23:22,12:32,30,40007,59424
_-dsesserl7,0686464079,2023-04-25,153-89-2747,APARTAMENTO,4688 Florence Court,14:30,1:48,17,17353,11014
_-jhindmoorgy,9328815479,2022-10-02,491-36-8274,APARTAMENTO,5 Truax Avenue,18:33,0:20,10,69783,49601
_-hgillino93,0207635595,2023-07-08,298-15-0083,HOTEL,276 Armistice Plaza,4:23,13:28,2,5411,19683
_-pperham51,2527763634,2021-04-29,158-44-0612,P_NATURAL,176 Glendale Parkway,5:42,8:12,26,47413,699
_-esammondsnn,0252009045,2021-12-23,255-17-5555,P_NATURAL,2161 Green Ridge Lane,11:57,15:52,24,37776,69567
_-vskelhornoq,9585089467,2025-01-10,401-49-7711,VECINOS,80 Ohio Terrace,7:11,23:05,25,58210,66547
_-ktwiddlef6,4579380614,2019-12-26,517-42-3258,VIVIENDA_U,06420 Debs Street,5:19,7:54,10,58523,88115
_-egillbeqc,0083710388,2024-08-16,469-18-6040,HOSTAL,5 Victoria Road,10:03,2:12,21,85676,19963
_-abrandreth5k,3070247903,2023-05-23,374-43-7959,HOTEL,45 Calypso Pass,1:51,4:26,29,47269,6394
_-lberryannf1,4734724202,2020-10-17,396-19-7806,APARTAMENTO,84 Center Hill,22:38,12:00,12,4637,23131
_-apetrushka0,3237019437,2022-10-26,124-34-1070,VIVIENDA_U,1 Erie Place,17:04,5:34,24,3818,84915
_-adudmeshne,9461487460,2020-04-08,787-38-2220,HOTEL,77 Hoard Lane,8:48,4:18,30,61273,15457
_-nzavatteroa9,0621022624,2024-10-31,856-46-7846,HOTEL,940 Westerfield Alley,1:37,13:49,27,12550,41711
_-kdyballmi,9066966289,2021-01-02,351-54-7193,VECINOS,050 Kedzie Street,2:19,1:33,22,67388,99560
_-kwainmanlk,5671040345,2021-08-24,430-97-9101,HOSTAL,0252 Iowa Avenue,15:44,19:58,3,74627,16269
_-kkeherew,5525189763,2019-08-24,263-61-2870,P_NATURAL,160 Armistice Junction,12:40,18:39,25,9890,10999
_-kalelsandrovicha6,0756116201,2021-08-17,730-41-1281,HOSTAL,8861 Northridge Point,23:07,22:34,11,20903,41607
_-oguthrum2j,6920685043,2019-08-19,121-03-1404,APARTAMENTO,94 Aberg Avenue,11:49,8:24,24,56268,62238
_-kswabeyra,4822272788,2022-06-23,134-91-8207,HOSTAL,8 Lunder Avenue,8:59,23:42,21,58074,72858
_-mpolle27,3254150430,2021-06-23,889-16-9291,HOTEL,328 Glacier Hill Street,20:55,20:27,26,69169,40376
_-cborleace4j,8634118258,2022-05-17,172-80-1689,P_NATURAL,936 John Wall Crossing,8:25,22:59,30,21154,65074
_-mburrusj2,5519430535,2024-09-28,603-24-1808,P_NATURAL,7127 Waxwing Hill,7:00,13:11,4,3394,99986
_-btoplissrq,7710977200,2019-10-17,485-93-9510,APARTAMENTO,59 Mendota Hill,23:52,4:01,25,34383,38012
_-nrabbattsei,5843163792,2021-10-31,182-77-0306,APARTAMENTO,348 Steensland Way,0:48,2:52,30,18999,592
_-pmethveniz,2228061085,2025-01-14,468-37-5960,HOTEL,3 Northfield Way,7:22,14:41,22,68348,40352
_-streadgearkh,0892588497,2019-10-30,503-80-7583,HOTEL,151 Elgar Alley,9:41,20:35,23,50002,76017
_-toverallff,6109566551,2022-12-17,485-74-9264,VECINOS,190 Springs Junction,15:17,13:12,12,92729,5656
_-ghandrockim,1092682422,2025-02-04,626-69-3749,HOSTAL,66944 Sunfield Crossing,12:37,18:16,18,11522,1169
_-zsprowles1a,9542713975,2019-08-23,204-75-3955,P_NATURAL,980 Holmberg Terrace,15:08,14:23,14,41810,87227
_-lmackinderr1,8710806792,2023-05-07,822-29-2121,VIVIENDA_U,86 Stang Lane,7:50,20:49,14,12842,99200
_-mtottem2y,6899542544,2023-11-24,127-68-4864,VECINOS,78 American Ash Park,17:51,2:54,29,50544,61479
_-aharnell9w,6940220739,2021-01-28,868-98-8383,HOSTAL,7 1st Street,22:39,17:03,16,25707,69232
_-gstarkingri,0031239137,2023-10-08,201-83-3393,P_NATURAL,8482 Springs Crossing,3:04,18:28,2,59959,74778
_-jrosen1y,2537253868,2024-03-27,256-65-5229,VECINOS,78918 Dottie Alley,15:46,19:42,10,87563,48758
_-vkesterpo,1940473608,2024-02-11,475-65-8023,HOTEL,6576 Roxbury Lane,19:06,1:48,10,18214,89953
_-rcastagnierlr,3946075290,2024-03-25,856-08-2134,VECINOS,11569 Dixon Center,9:15,1:44,13,71886,68797
_-bdenningtonba,7360153638,2019-07-20,271-95-7636,HOTEL,27194 Ridgeview Avenue,11:17,22:25,12,63824,68035
_-lellingsax,5931473475,2024-07-30,235-77-4305,P_NATURAL,5 Southridge Pass,2:17,10:46,2,16681,41097
_-dekell1g,4931278833,2023-04-16,840-72-1284,VECINOS,236 Nova Plaza,22:33,0:40,19,72072,50359
_-kkeherew,4926830167,2023-03-10,389-76-6046,HOTEL,1 Buhler Pass,9:49,20:56,22,16880,39275
_-phobdends,7601583791,2022-12-28,460-55-7929,P_NATURAL,3 Drewry Avenue,20:57,4:57,28,74364,32128
_-apetriellol1,2476406694,2025-04-10,405-37-5665,P_NATURAL,24 Manitowish Road,15:40,7:05,10,54952,4247
_-tverteyqz,3645474315,2020-01-13,457-61-5625,P_NATURAL,69402 Vermont Court,13:18,15:31,13,63931,60899
_-ljewitt2l,2961921449,2020-06-15,341-07-9302,APARTAMENTO,234 Oxford Park,7:35,0:18,11,76431,26261
_-jglasheenpy,5833518989,2020-02-19,242-09-4495,VIVIENDA_U,494 Lien Park,11:13,18:24,29,98669,50632
_-pmethveniz,4418586350,2024-03-12,705-62-4584,HOTEL,56903 Elka Junction,4:05,17:10,18,35890,82890
_-jheffordl4,7837279212,2021-02-01,591-53-6647,VECINOS,1 Florence Road,18:42,21:31,19,29477,67627
_-gguyerji,7846873083,2021-09-28,683-02-2603,APARTAMENTO,7659 Erie Avenue,14:41,5:53,6,54880,59246
_-ekernermann5g,8739931056,2021-01-11,807-04-3794,VIVIENDA_U,84071 Havey Park,13:23,15:03,16,47705,49297
_-rbulluck2u,3762164754,2019-07-20,144-32-2999,P_NATURAL,87 Rigney Trail,9:39,21:35,13,99079,60026
_-bswaffieldid,0084329556,2025-03-28,419-37-2186,HOTEL,82367 Buell Junction,2:03,6:53,12,90804,5398
_-sbourgeth2,2359691279,2021-05-03,638-83-7536,VECINOS,956 Hanover Circle,9:08,4:42,20,47605,38482
_-myankishinf,8929580874,2021-08-15,775-54-3569,HOSTAL,0561 Loeprich Plaza,23:06,12:18,20,37605,88360
_-ljacobso6,9661186022,2021-01-17,769-91-6715,APARTAMENTO,3 Northridge Crossing,0:46,1:19,26,73667,73467
_-tcajkler7e,6626759167,2020-09-06,431-63-1185,P_NATURAL,7 Sullivan Crossing,6:40,10:45,6,54083,51953
_-jmedddp,0036223735,2023-01-01,878-57-2132,VECINOS,45 8th Avenue,10:23,22:26,16,31568,63041
_-acancellieri5l,9696331657,2019-09-16,373-07-6507,HOTEL,5491 Farragut Parkway,22:16,23:06,26,33887,33493
_-thumpherstonro,6847555505,2019-11-27,543-41-0097,APARTAMENTO,66410 Washington Circle,8:16,11:13,14,80456,85366
