id,numeroRNT,vencimientoRNT,registroSuperTur,categoria,direccion,horaApertura,horaCierre,tiempoMinimo,gananciaAnioActual,gananciaAnioCorrido
-ecoulthardg,5814355131,2023-07-15,527-10-7821,HOSTAL,53 Sunnyside Circle,21:33,2:10,2,64353,10230
-gtaftgj,7513550220,2019-12-11,673-49-2734,HOSTAL,678 Sheridan Junction,2:25,17:18,13,67021,86848
-tbaggeb3,1364584700,2020-03-05,280-26-0599,HOSTAL,19 Sutteridge Trail,2:44,1:54,5,10804,76686
-mfedynski8n,6810885226,2024-01-01,348-82-3026,VECINOS,15 Briar Crest Lane,21:32,14:39,3,12235,8877
-wdukes2i,0590432028,2021-02-23,353-42-8147,P_NATURAL,6 Towne Hill,3:31,21:52,14,97748,44988
-lpachh2,8013553175,2022-11-27,752-70-6140,HOSTAL,2 Paget Center,22:28,7:45,26,13246,49319
-acarthybr,5444434032,2023-10-29,653-72-9084,HOSTAL,3039 4th Center,19:42,8:14,18,47697,57246
-theinlein39,5416053046,2019-06-23,119-67-6664,APARTAMENTO,007 Nelson Trail,2:06,12:09,12,37893,7576
-jweinern1,5705672047,2021-02-18,763-60-3357,P_NATURAL,750 Delaware Street,6:57,22:33,12,93409,96687
-hmcilmorowam,7419382794,2022-10-31,352-19-8643,VIVIENDA_U,1 Portage Trail,12:16,2:17,17,1441,14496
-aphilson2t,2908529491,2025-05-12,332-24-6388,P_NATURAL,49 Longview Center,20:12,9:54,1,87249,55540
-pwhittucki2,1616187778,2023-04-25,623-79-9425,VECINOS,5 Algoma Terrace,5:57,21:35,29,4037,74947
-ehansellrh,5017878394,2022-12-19,494-42-1033,HOTEL,5668 Hansons Junction,12:59,20:44,10,63130,63192
-minnocentc4,8850698909,2021-02-05,426-09-5346,HOTEL,6269 Calypso Parkway,2:43,15:35,23,13786,46839
-egetshamaq,1752323831,2019-07-08,232-60-5746,P_NATURAL,8184 Crownhardt Drive,11:27,7:22,14,76195,84224
-pidle3s,0907345360,2023-04-05,495-23-2500,APARTAMENTO,42557 Morning Court,19:13,22:46,15,84304,3383
-tramardii,4541678144,2022-07-02,389-96-6791,HOTEL,7448 Atwood Trail,1:29,7:22,15,51381,56091
-gbannermanpn,8008912197,2022-05-13,403-70-6279,VECINOS,23 Corry Court,0:04,21:50,23,47778,61840
-gpumphreylg,0729686922,2023-11-25,222-67-2750,HOTEL,9 Boyd Place,14:27,20:35,1,99958,42541
-cnanom0,1795894334,2023-08-19,511-71-0416,APARTAMENTO,1581 Becker Avenue,1:42,5:23,19,81943,18469
-eashcroftby,2181722625,2022-06-04,702-77-5177,HOSTAL,2250 Forest Street,5:07,1:08,8,75655,66980
-gstygallqi,9309087595,2021-11-17,800-33-1514,P_NATURAL,75695 Springview Center,13:42,22:26,28,7410,12070
-hmccurleyls,3597021670,2022-12-31,820-56-2202,HOSTAL,5 Everett Lane,5:47,20:15,21,4039,82917
-amccumesky7x,9531322864,2022-08-26,890-05-7920,VIVIENDA_U,13 Brickson Park Drive,21:31,5:00,29,2421,8061
-egetshamaq,1597283126,2024-07-05,107-74-6445,APARTAMENTO,1504 8th Trail,2:42,6:51,27,58587,29455
-jdaymondmb,3450327615,2021-04-05,753-20-8123,P_NATURAL,11711 Calypso Park,7:28,6:18,22,82296,99025
-nwestraw21,6765798013,2019-12-06,594-97-1030,VIVIENDA_U,2 Prentice Point,20:36,14:03,26,70953,79958
-akenworthey5e,3692178611,2023-07-03,334-37-3127,APARTAMENTO,504 Center Place,10:03,19:40,7,74387,94357
-acarthybr,2229834711,2023-12-11,361-71-4555,HOSTAL,5 Golf View Trail,14:57,7:08,4,98278,75969
-barpinom9,2491053462,2023-08-03,167-29-5816,APARTAMENTO,13 Eastwood Point,4:39,3:36,22,83323,32386
-bbenion83,8309739737,2025-04-08,369-01-4483,P_NATURAL,5 Portage Plaza,10:04,5:46,15,12800,29255
-jduesberrych,8016552587,2020-03-28,460-13-8576,VIVIENDA_U,2442 Valley Edge Plaza,13:28,14:10,21,56138,7300
-abladenro,9676779989,2023-12-10,121-37-9597,P_NATURAL,262 Straubel Point,8:09,1:58,28,61658,44537
-bknaggsa7,6873418900,2019-08-24,577-82-9708,VECINOS,06980 Oak Valley Way,22:05,18:30,16,97374,74344
-ajovicic4g,2342017863,2023-05-14,270-76-0909,HOTEL,6 Truax Lane,12:41,13:11,8,83596,39140
-cmcgonigal6o,7443966660,2022-08-05,804-80-8413,VIVIENDA_U,32745 Autumn Leaf Place,3:20,4:17,2,19685,70715
-dfearshj,9751912105,2023-12-07,156-06-4727,VECINOS,4 School Avenue,19:39,9:53,24,88132,72256
-qthackstonh0,4950707191,2025-04-05,118-21-8238,HOTEL,94518 Colorado Hill,18:08,13:38,18,22511,9609
-sculverhouselb,3823001108,2021-07-12,464-03-9937,VECINOS,85 6th Way,10:26,16:37,30,86549,40496
-sbangleyom,7315348883,2025-05-09,871-75-9681,HOSTAL,174 David Street,11:30,5:12,3,80498,84813
-rhushfv,9519575871,2024-04-02,316-61-7665,VECINOS,08 Westridge Junction,12:56,11:30,17,88303,65161
-lpashbeepc,5666902261,2024-09-28,492-05-9431,HOTEL,82 Michigan Alley,9:11,22:52,29,94517,73845
-mcraighillai,2288947179,2024-10-21,643-80-6245,HOSTAL,13189 Waywood Road,2:46,16:59,11,46208,99726
-ghoys4h,4737116505,2024-08-29,855-33-7308,P_NATURAL,7265 Arrowood Parkway,10:53,22:35,19,32502,4001
-roertzen9y,1228210349,2024-09-19,185-16-5550,HOSTAL,449 Talmadge Park,20:22,13:53,2,16916,67670
-ulovatt9g,5046084988,2023-12-09,413-54-0094,VIVIENDA_U,9262 Helena Street,22:38,3:58,13,2050,85431
-plabuschagnedo,7704039660,2023-06-30,127-66-4073,HOSTAL,70 Granby Circle,14:38,17:56,20,95828,78319
-kgreenstockas,6101741591,2019-11-07,896-64-2708,VECINOS,8585 Center Street,14:29,10:46,12,29692,48747
-mdanielsohnhk,6316225431,2023-12-12,744-84-7521,HOSTAL,329 Ohio Parkway,1:24,9:59,23,72664,46076
-bpidgley9q,6651697684,2020-11-16,762-53-5084,VECINOS,83 Brickson Park Avenue,23:53,9:22,14,59725,10750
-rodoghertyqs,5161587105,2020-05-30,371-71-8551,VECINOS,485 Anzinger Trail,23:35,21:05,22,55169,9010
-spepperdif,0765887312,2024-07-29,307-24-2763,VIVIENDA_U,4 Stang Point,11:10,19:54,7,97377,92870
-nbohmannt,0905293045,2023-03-17,711-13-9756,HOSTAL,09 Hollow Ridge Street,12:38,23:14,13,97073,61004
-ssummerell4p,8733523959,2025-02-28,589-35-2977,VIVIENDA_U,701 Miller Road,0:49,9:36,25,76102,9251
-knotokt,4180656558,2024-11-19,417-45-7521,VIVIENDA_U,5962 Maryland Drive,14:37,12:57,6,3377,25568
-etollenx,3029650286,2024-12-22,810-46-3292,P_NATURAL,99 Mosinee Drive,7:07,0:57,13,34026,16754
-dcavillou,3866431538,2023-04-25,249-74-0655,HOSTAL,0062 Surrey Circle,22:29,23:17,7,10442,15462
-drutherfoord4b,2046050339,2021-12-15,293-69-9435,HOSTAL,0 Quincy Trail,11:08,4:52,15,65135,98016
-handrzejczakq4,9901158060,2024-12-04,446-37-3135,APARTAMENTO,385 Hoard Trail,17:37,19:23,26,59414,37057
-jklicher4q,0049286927,2019-12-26,745-68-5160,HOTEL,75522 Warner Point,13:44,8:10,7,32982,19592
-ndurnobp,5053226032,2023-08-17,674-77-6933,VECINOS,23 Eagle Crest Road,18:10,23:29,24,14618,25995
-roertzen9y,8651417063,2023-04-02,548-69-6719,HOSTAL,476 Lillian Circle,20:07,3:19,27,74866,40405
-ebubbearc9,9821676774,2022-03-13,580-62-5189,HOTEL,77 Dixon Court,3:55,8:36,20,48728,20036
-syanshonokgt,8698982719,2023-06-25,792-95-3841,VECINOS,0036 Hazelcrest Park,4:03,14:59,13,26181,50454
-ajovicic4g,6691586115,2021-09-05,567-19-6426,VIVIENDA_U,1 Thackeray Junction,23:09,22:15,8,62568,90862
-bkoenraaddc,7761400024,2022-02-09,135-60-8562,P_NATURAL,7776 Crownhardt Point,17:30,8:04,14,99089,78512
-bcamfield8a,9420194248,2024-05-26,197-70-0268,HOTEL,57033 Starling Avenue,21:04,18:00,25,28638,58179
-zfilpia5,1420759175,2024-11-12,828-20-7738,HOTEL,8262 Pankratz Park,13:12,18:22,6,58525,46529
-afishlyci,6456112486,2021-09-22,670-19-3413,HOSTAL,10 Mockingbird Alley,19:35,2:03,2,88377,20094
-mdoggpz,8630300884,2020-09-03,734-48-8762,HOTEL,1333 Main Circle,18:18,14:19,10,25184,50678
-aewensk,4497516873,2025-04-02,369-85-1572,APARTAMENTO,152 Holy Cross Center,1:12,13:05,29,30932,37170
-cpobjayc7,9292786490,2023-06-03,171-88-6450,VIVIENDA_U,2073 Bluestem Hill,3:33,16:20,22,17832,70746
-medessae,8729168775,2020-06-16,688-83-4807,VECINOS,6 Harper Trail,2:09,6:41,23,22295,88731
-jlawrenceson3k,9616952250,2022-03-07,529-60-4254,HOSTAL,04 Gina Circle,18:45,23:04,7,3090,10144
-mjouanet7r,7286993801,2020-11-13,368-30-1178,APARTAMENTO,6 Russell Pass,10:33,22:21,21,75112,36900
-tfortie9n,8569864469,2023-02-08,792-31-8676,APARTAMENTO,58030 Merrick Crossing,3:07,2:53,3,16081,52697
-vyerrill8p,4689660530,2022-06-17,715-59-4977,HOTEL,51 Jay Pass,16:43,22:01,19,64927,67198
-mloftus4k,4010578351,2022-11-15,184-32-2035,HOSTAL,108 Grover Court,3:16,3:03,1,38635,96581
-achurchleypf,2967114316,2020-03-08,394-75-1250,P_NATURAL,3 Truax Center,1:22,15:33,3,62473,32293
-cgiacomonimo,7318194216,2019-09-08,554-25-3888,VECINOS,2223 Schlimgen Center,20:40,19:37,26,68685,92250
-kvannuccir4,1116777215,2019-08-24,506-89-1211,HOSTAL,2 Grover Circle,7:11,21:31,9,63949,78549
-dreyburnlw,6926881480,2021-03-21,839-48-2922,VIVIENDA_U,1 Little Fleur Street,19:00,11:31,14,56245,87075
-aabramovicinl,0778128113,2021-10-08,415-81-1267,VECINOS,22 Atwood Hill,13:09,18:46,5,62164,52988
-smathewsonpw,9659038410,2023-01-29,572-70-6543,HOSTAL,3375 Dahle Court,20:46,17:08,27,26498,5172
-mjouanet7r,5022723530,2021-10-13,168-43-8832,P_NATURAL,4383 Northridge Place,17:53,2:34,20,88998,22094
-dfebeniz,2918936472,2022-08-30,889-25-4415,HOSTAL,85 Katie Junction,13:58,19:54,26,17443,90971
-gopdenorth64,7666953690,2021-06-07,584-63-5990,P_NATURAL,74 Petterle Place,3:11,13:28,27,84711,73723
-gmcgruariv,9374139146,2020-01-07,657-28-0061,P_NATURAL,6155 Marquette Road,1:24,3:27,9,93941,39871
-wsalazarql,3268217265,2024-01-07,763-96-4606,HOTEL,00 Emmet Avenue,4:55,18:51,28,12140,74016
-kswanwick8o,2388112192,2024-08-30,572-08-3781,HOTEL,186 Stoughton Avenue,20:57,4:34,2,93464,11141
-imowsley3,2650045140,2022-02-24,385-64-1820,VIVIENDA_U,70052 Kinsman Parkway,3:12,12:15,27,37325,20474
-lgavan9r,4595844271,2022-05-03,839-69-8867,VIVIENDA_U,217 Ludington Circle,7:46,3:45,8,58443,71843
-ajovicic4g,3659238228,2023-02-05,359-68-1061,VIVIENDA_U,3 Rigney Circle,21:09,16:28,21,36461,11702
-rszanthor0,9645104637,2022-03-31,440-70-4698,VECINOS,714 Thompson Plaza,7:23,10:19,23,25826,24757
-gklempke9s,3289432939,2020-04-23,864-88-0737,VECINOS,51178 American Way,11:02,3:37,16,87890,91885
-ddunckley69,3643611676,2019-12-13,780-45-8511,APARTAMENTO,4618 7th Court,4:45,20:32,17,53223,47548
-ctillertonpd,6662798681,2019-09-10,414-81-5233,P_NATURAL,8 Coolidge Court,11:12,5:26,4,43300,8241
-lgavan9r,7442866565,2021-08-26,269-38-1768,HOSTAL,17421 Mayer Crossing,18:52,21:05,29,53223,51213
-nashenhurstpi,5941457782,2024-02-24,761-11-7567,VECINOS,43082 Melody Point,16:03,22:34,1,52542,59931
-ghaleseo,2177222680,2023-10-29,178-07-0530,HOTEL,81 Daystar Lane,1:16,1:49,22,21493,76746
-bcamfield8a,4375748974,2023-09-25,507-60-1648,VIVIENDA_U,50 Donald Road,22:56,13:58,27,2785,25541
-nfilleryon,8758660917,2024-07-11,691-53-1406,P_NATURAL,53 Lawn Plaza,2:35,10:53,1,52176,10767
-hhudeljd,6326478707,2022-06-04,425-02-6381,APARTAMENTO,277 Barnett Terrace,5:00,2:55,8,23201,79877
-ebirkenshawfb,7412767658,2020-12-01,884-01-4098,APARTAMENTO,19010 Novick Crossing,11:39,4:12,9,40115,1704
-jedridgemm,8967131011,2022-01-08,632-94-8563,VIVIENDA_U,8419 Cordelia Circle,23:13,20:18,17,36292,96296
-lfrushard3r,6390245394,2024-12-18,495-24-1474,VIVIENDA_U,7 High Crossing Plaza,9:07,10:54,26,1287,97512
-ebirkenshawfb,8191955229,2024-04-08,165-08-5004,VIVIENDA_U,1 Beilfuss Trail,4:51,20:53,29,9394,36099
-gclardgeim,2696091013,2022-08-30,755-18-1857,VIVIENDA_U,9000 Lyons Alley,16:27,9:00,17,66695,75932
-umengueno,5671544807,2019-06-04,314-54-7646,P_NATURAL,1577 Bay Pass,7:00,18:02,2,28235,44498
-umengueno,2233100387,2021-12-19,326-39-9206,HOTEL,57693 Commercial Court,8:55,5:55,18,71208,21169
-kknightsf0,7953606941,2019-07-19,768-39-8036,VIVIENDA_U,77081 Milwaukee Way,15:23,6:06,18,23512,11594
-kstonefewingsr7,6114685091,2019-06-24,667-48-4179,HOSTAL,6313 Brickson Park Point,21:40,18:22,29,84273,15787
-rlamaslx,5333993971,2021-11-21,125-95-8587,HOSTAL,04073 Larry Pass,12:49,0:00,2,99900,28780
-kmaypoleq0,6920383446,2023-12-10,470-79-1657,HOSTAL,5704 Esch Road,8:30,2:39,5,31693,79343
-easmus1n,3016760371,2024-07-03,844-59-0606,VECINOS,3639 Arrowood Circle,13:31,4:17,28,11773,83984
-ctschursch55,4263262956,2021-04-20,118-86-0024,HOSTAL,8 Fieldstone Trail,11:00,14:12,1,93390,24441
-bnickolshr,0620355093,2022-07-17,743-68-1315,APARTAMENTO,07 Stuart Center,14:34,12:16,8,63028,60711
-medessae,2216881317,2020-12-31,221-50-6738,HOSTAL,1380 Schurz Road,11:56,1:38,29,95009,18079
-dwrigglesworth74,4581760070,2023-06-03,511-91-5588,P_NATURAL,86 Haas Hill,0:05,15:39,2,43137,11429
-ddarbey8l,3665267307,2019-10-16,779-93-8375,VECINOS,57 Redwing Pass,14:14,11:10,30,40328,98653
-nmcphillimeyiq,3940224049,2023-03-25,440-62-7048,HOSTAL,1 Vera Plaza,17:53,21:07,21,33065,41291
-pidle3s,4333735661,2020-08-31,794-73-7978,APARTAMENTO,4 Warner Alley,16:16,21:55,16,26741,28921
-mmckitterick4n,7972101906,2022-01-10,684-69-2392,APARTAMENTO,2 Mayfield Road,8:16,18:15,22,42887,70127
-amonroeki,4281909060,2025-03-05,444-12-6021,VECINOS,13 Swallow Circle,12:08,17:29,3,17268,34700
-apetrellog1,8033142898,2024-03-11,811-48-9287,HOSTAL,16042 Mitchell Circle,6:31,0:30,30,99429,70670
-pgresly8k,7670332395,2020-10-06,155-03-5554,HOTEL,08525 Mayfield Crossing,5:47,21:34,20,88068,62766
-sbizzeyar,4215426685,2023-11-02,594-22-9229,HOTEL,2532 Monterey Trail,7:01,21:08,19,78068,26563
-kbratleyjp,4958165452,2023-08-14,737-09-4701,HOSTAL,5 Westridge Alley,14:48,13:39,23,79632,23436
-wculletonjg,3959468210,2023-08-23,422-60-4911,P_NATURAL,295 Petterle Lane,15:41,3:59,14,89490,18468
-awoollettca,0563625910,2021-05-12,100-87-5266,HOSTAL,3 Carey Crossing,18:07,8:51,25,52088,9183
-bmusicka22,7742932776,2021-01-23,345-89-6338,VECINOS,65025 Burning Wood Center,3:30,3:29,3,9839,54565
-fstilliardoq,7570610970,2024-01-10,164-53-0486,APARTAMENTO,783 Brentwood Park,3:58,10:53,20,63981,3377
-cfaill2h,9979951761,2022-10-07,219-51-3197,P_NATURAL,3642 Brickson Park Place,7:58,8:40,14,14960,3778
-fsimmenaa,2442058472,2025-02-02,741-85-8272,APARTAMENTO,48258 Roth Road,2:06,15:50,17,16805,88125
-dsuttle8c,3245458495,2022-12-07,779-12-9624,VIVIENDA_U,2 Golf Avenue,8:53,20:10,27,69927,98746
-flinneman4,1949547833,2020-07-18,459-61-7342,VECINOS,1866 Elgar Circle,20:01,5:00,20,51768,24268
-cdumbarel2,3731817705,2020-05-08,369-40-4088,APARTAMENTO,53190 Harbort Plaza,15:35,9:08,4,27579,38654
-pclayson6w,4774167088,2020-09-09,269-96-9734,VECINOS,737 Linden Center,11:51,17:22,16,77015,95460
-drupprecht2w,1759891045,2022-10-11,404-77-1072,VECINOS,57243 Farragut Parkway,23:42,15:03,23,88150,35497
-tbaggeb3,7685409593,2020-02-04,247-84-5964,VECINOS,42067 New Castle Court,21:48,4:58,19,22936,81697
-atraytonrm,8066586035,2025-02-10,233-96-7870,HOTEL,50767 Sunfield Terrace,13:47,6:45,16,46198,23782
-fteape9x,2422631452,2021-04-01,562-53-1897,P_NATURAL,33067 Nelson Plaza,19:48,0:41,25,96286,66476
-sgivesoi,3626205924,2025-02-15,451-31-8288,HOSTAL,523 Messerschmidt Center,12:48,16:46,4,59048,63094
-mterbeckkd,5046672065,2021-11-14,156-91-3600,VIVIENDA_U,29810 Sage Drive,3:36,14:51,22,42687,79198
-sculverhouselb,3043622294,2019-11-01,238-99-7693,P_NATURAL,653 Comanche Hill,7:02,13:13,25,60773,29966
-ncholton12,8947078077,2021-09-30,433-23-8972,VIVIENDA_U,82 Sutteridge Court,3:39,4:18,20,91863,40947
-bnickolshr,9439360968,2021-10-22,257-54-0744,APARTAMENTO,8005 Brentwood Court,4:48,19:49,30,86111,87920
-keyree8w,7219224303,2020-12-21,324-05-4978,HOTEL,70 Miller Center,4:31,0:51,27,92102,83064
-knotokt,0289285984,2021-11-22,273-74-5384,P_NATURAL,5 Summerview Terrace,8:18,13:26,24,56934,27846
-acrimpe3g,1846691567,2021-09-22,725-75-4456,P_NATURAL,5 Derek Parkway,6:34,12:55,12,43538,38471
-bwolstenholmelk,3973628998,2022-03-31,305-68-5556,VECINOS,04029 Holmberg Terrace,9:53,19:44,25,66791,94933
-zfollos2s,3122528355,2023-09-26,875-38-3086,APARTAMENTO,41 Summit Pass,16:43,14:09,6,22874,51853
-emoverleydv,1014736803,2019-07-01,380-25-5413,VECINOS,0 Old Shore Circle,21:56,6:37,11,65117,90705
-ecoulthardg,3436529893,2022-08-16,787-79-7794,HOTEL,2 Thierer Road,21:56,5:42,2,40451,43481
-mfleethamh1,4432232277,2020-02-06,854-14-1552,P_NATURAL,729 Oxford Trail,12:18,19:11,1,16119,86840
-bprior80,3605422195,2023-12-30,378-22-7000,HOTEL,54 Towne Way,2:56,1:52,8,81805,5917
-rmenneard8,6567409576,2020-05-11,614-12-7082,VECINOS,15515 Hermina Plaza,10:06,0:17,29,57974,98814
-nbrealeynh,4995286209,2019-08-08,112-54-4477,VIVIENDA_U,4372 Meadow Ridge Junction,6:40,14:03,25,44696,8199
-asent6s,7775760087,2020-04-26,203-85-1995,VECINOS,63 Gerald Court,5:13,17:08,24,9765,12120
-clawler5s,0315269898,2023-06-25,176-65-3730,P_NATURAL,7371 Golden Leaf Plaza,9:29,19:50,8,64745,17910
-llebond2r,3372980492,2024-05-04,488-58-8989,VECINOS,1356 Calypso Alley,19:12,23:41,17,86903,21836
-wmcmeartyod,7203718697,2025-01-08,230-51-9895,P_NATURAL,10481 Dakota Center,18:46,18:37,9,60327,22844
-jduffil1g,5344732198,2022-07-03,506-57-1719,VIVIENDA_U,3 Towne Center,5:02,8:47,27,61985,75134
-dbrewertonqq,7406869975,2021-03-23,438-18-2869,P_NATURAL,9 Sunnyside Trail,12:58,7:14,23,9713,48594
-rleatham92,9870805868,2022-07-21,588-13-0110,P_NATURAL,868 Lakewood Gardens Street,14:08,3:14,8,41354,19204
-kstuckeyfw,4045686118,2021-04-21,637-15-5516,HOSTAL,700 6th Junction,16:28,5:53,22,2636,27842
-gjosifovicoj,1217516700,2021-08-19,842-67-7491,VIVIENDA_U,492 Lyons Circle,6:55,8:30,19,75861,46149
-sbrakewellpj,8752121224,2019-11-10,130-39-3861,VECINOS,5 Johnson Way,19:04,12:10,3,30372,17331
-tpass7c,9706516700,2024-08-07,469-96-3802,P_NATURAL,13473 Linden Center,16:51,9:51,3,4243,51689
-wdukes2i,0913487635,2023-04-24,782-83-4695,HOSTAL,79944 Bunting Pass,9:20,10:54,21,7422,56801
-eclimsonat,5056318949,2021-06-01,564-64-6148,VIVIENDA_U,905 Elgar Point,12:00,4:10,13,8984,13942
-esumnergl,8644121634,2024-04-14,372-18-3658,HOSTAL,9281 American Alley,13:19,2:19,12,9913,68905
-vvoycecb,6536003225,2022-07-29,863-63-0523,P_NATURAL,0 Waubesa Pass,19:43,8:16,4,86855,69257
-abarckeah,0035071168,2022-05-15,799-59-5287,VECINOS,78 Pierstorff Trail,16:19,11:55,22,8244,20226
-akeemerbl,3683382805,2023-01-01,412-75-7073,VIVIENDA_U,62 Express Point,1:54,6:13,24,63081,58453
-jloverocknq,9244898829,2023-05-03,753-62-2867,HOSTAL,11 Armistice Circle,16:37,3:53,23,88409,38531
-mleadbeater48,7680318336,2020-02-04,834-51-9267,HOTEL,02 Norway Maple Plaza,12:53,15:48,26,78597,86239
-mcraighillai,6792140708,2020-11-08,269-78-6233,VIVIENDA_U,6036 Onsgard Hill,23:03,13:43,25,33796,10733
-abryns8e,9439108703,2019-07-03,520-96-5448,VECINOS,662 Vidon Center,9:26,13:05,2,16458,91888
-smathewsonpw,2692600029,2022-02-04,117-03-0004,VECINOS,460 Dwight Avenue,0:42,17:11,1,60700,54459
-rakers3w,1849922950,2025-02-27,826-94-4816,HOTEL,49951 Forest Run Center,7:39,1:17,17,60074,94763
-ewengergo,6266259818,2021-06-06,426-37-5263,APARTAMENTO,51386 Union Plaza,18:04,20:38,8,75619,58448
-epotzoldr2,6849488910,2023-02-16,665-06-9653,HOSTAL,94356 Tomscot Trail,12:17,6:32,17,48746,70206
-drupprecht2w,8497965043,2021-04-11,828-95-3251,HOTEL,9 Old Gate Center,4:21,11:50,16,88594,66028
-kvannuccir4,6014312978,2020-07-04,580-84-7757,P_NATURAL,53507 American Place,4:37,20:10,16,24978,14124
-spepperdif,2645435866,2022-01-14,319-13-4287,HOTEL,47 Porter Trail,6:00,19:17,19,61895,40939
-mmckitterick4n,4838862903,2021-05-06,307-76-2835,HOSTAL,2 Farragut Place,14:30,5:39,6,8699,98459
-cwicken49,4053870674,2024-11-22,254-45-0658,VECINOS,277 Cambridge Junction,2:36,15:38,26,38725,17101
-ajirek8s,6289746553,2022-11-05,100-46-2573,P_NATURAL,4326 Logan Street,9:46,3:30,17,13113,31180
-gtirrey3f,2906732052,2024-03-22,725-65-6075,VIVIENDA_U,1496 Loomis Street,9:55,16:37,10,212,71029
-getchingham2q,1010800817,2021-09-27,644-68-8859,HOTEL,80260 Cardinal Parkway,4:55,7:25,12,58317,98301
-vvoycecb,7707977173,2021-09-17,809-15-0257,HOSTAL,6 Nevada Trail,0:45,22:14,28,2011,99946
-rhenaughan5z,3729813803,2024-10-30,389-69-3263,P_NATURAL,02782 Stoughton Park,15:54,17:53,4,72544,82142
-tlaurenceau2o,8367137418,2022-07-30,877-29-5049,HOSTAL,1 Scofield Center,14:09,20:03,1,77830,5435
-hhallutes,2215457503,2024-11-30,221-32-8224,HOSTAL,7 Muir Way,8:53,2:21,5,96583,75240
-gkendredpb,6498371943,2023-01-22,556-54-5847,HOTEL,47325 Buell Street,9:17,18:15,10,65130,87362
-nashenhurstpi,8716947533,2023-06-28,661-09-5200,P_NATURAL,03682 Colorado Terrace,5:55,17:00,25,48395,88345
-ekennewaybf,3749057834,2023-02-07,852-88-8026,APARTAMENTO,04847 Nevada Court,5:15,12:43,8,11244,70690
-adupeym4,3491638585,2021-02-21,499-06-0350,VECINOS,43985 Del Mar Lane,11:24,12:27,26,15133,95986
-zfilpia5,3388735565,2024-05-24,311-18-1070,P_NATURAL,10198 Del Mar Junction,21:31,20:14,23,81242,4029
-mbeethamh9,8756202105,2024-05-11,764-86-2557,HOSTAL,82 David Trail,9:51,20:33,1,96795,45437
-saddessjt,9552936284,2020-05-12,395-84-1475,P_NATURAL,922 Warbler Lane,11:43,22:20,15,88090,68521
-tmadison6a,0544967127,2019-07-22,237-37-4357,VECINOS,54560 Pearson Hill,17:54,17:54,19,50661,46140
-jedridgemm,4267180717,2024-01-08,167-74-3823,P_NATURAL,6631 Londonderry Crossing,3:30,15:54,20,52566,35282
-kdriverslm,1487489889,2022-10-11,213-76-0304,VIVIENDA_U,6680 Village Green Place,18:51,16:49,27,69013,8376
-achurchleypf,8661721857,2023-04-09,288-67-1125,VIVIENDA_U,7 Starling Hill,11:31,13:55,7,83379,47389
-atreffrypl,0651439043,2023-01-09,836-33-3682,HOSTAL,8 Mariners Cove Pass,0:30,17:36,19,14837,47339
-mtrehearnerb,5749497976,2022-10-13,730-01-3167,VECINOS,63916 Menomonie Hill,23:02,8:01,21,72603,2465
-dgeldeardml,3121184741,2020-07-05,225-93-7609,VECINOS,3 Service Parkway,1:40,9:10,21,43779,91023
-acricket15,8737702904,2020-04-21,732-07-9823,APARTAMENTO,9045 Westport Drive,11:19,13:41,3,63516,20602
-bbrendcf,4957210357,2022-08-21,774-66-6339,HOTEL,8 Ridgeway Park,23:04,2:02,1,92003,90367
-gbluschkeqo,4605577874,2020-06-11,757-06-7733,HOSTAL,58692 Crowley Parkway,8:01,10:26,30,85492,1809
-arubbens4r,0870287001,2022-11-24,683-03-5345,P_NATURAL,634 Kedzie Court,16:01,10:35,19,95800,33630
-whorsburghkk,0748555692,2022-01-07,142-88-8302,VECINOS,0124 Coleman Street,15:55,19:08,2,72947,94564
-kitshak8h,7683773042,2019-07-19,284-93-1709,HOSTAL,34 Cherokee Drive,3:36,5:47,10,52731,50780
-sbrentonc3,5668818659,2020-01-14,876-44-7895,P_NATURAL,40 Division Avenue,22:51,18:51,8,51288,39586
-skinworthybz,9856679974,2025-05-08,229-49-3665,HOSTAL,0 Wayridge Street,7:10,3:38,17,69022,4724
-aflighto6,2733941720,2023-12-09,153-43-3668,HOSTAL,84229 Petterle Pass,22:48,12:11,8,43496,76428
-nbeckerrq,0356383687,2022-12-24,738-81-1773,P_NATURAL,5444 Steensland Terrace,6:30,5:00,30,17892,47076
-rlashamqb,0537475052,2022-04-16,400-91-6642,APARTAMENTO,02 Sutteridge Point,13:10,8:36,24,40159,31437
-achavecd,5574028409,2024-06-07,695-87-5447,HOSTAL,01509 Fremont Court,21:25,20:54,2,13013,92514
-aflighto6,9344986568,2024-07-28,834-77-7728,HOTEL,0 Crowley Parkway,11:19,14:10,7,88370,27838
-rjocelynma,6329907285,2021-10-04,134-18-3184,APARTAMENTO,16865 Transport Circle,7:11,1:44,11,62436,90801
-gsweetmoregw,4341253522,2025-01-30,190-78-1445,P_NATURAL,6032 Sachs Plaza,18:17,12:20,20,28565,63856
-dbarefordin,0089732065,2024-02-28,333-24-3432,VECINOS,39828 Portage Plaza,8:02,12:55,3,96406,33085
-phun7q,7898294246,2021-12-26,250-55-8270,HOSTAL,1817 Corscot Parkway,18:52,2:44,9,7307,51322
-ochsteneyeb,5174992011,2021-12-02,113-73-4290,HOTEL,180 Summerview Hill,12:40,12:44,4,92428,47023
